id;order_id;production_order_number;customer_responsible;supplier;customer;product_id;order_created_at;order_created_by;order_iop;product_name;product_ref;audit_created_at;audit_last_updated_at;order_status;taxonomy;brand_name;product_type_name;section_name;buyer_name;buyer_group_name;supplier_code;supplier_name;supplier_legal_name
422790;4da59888-e13e-4af0-a103-74d9304df9eb;74251;raquelpm;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;249d42ce-03e0-4e28-82a5-78fbd965fe90;2026-03-03T17:10:21.560Z;raquelpm;VERDADERO;TRAJE_132 - PANTALÓN PINZAS DETALLE PESPUNTE LATERAL;1-50XFF;2026-03-03T17:15:11.723Z;2026-03-16T04:08:18.916Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422803;b60c8ddf-138f-4119-8313-543de4df7ca1;68423;indaleciosb;urn:product-supplier:cf33f2ff-f079-41c2-ba63-caa1474eb252;urn:BUYERCODE:1c59ac54-9dfb-40af-a486-25365d078629;1f3ce171-258d-4cb0-a527-850e60a84fe1;2026-03-03T17:04:57.871Z;indaleciosb;VERDADERO;VESTIDO LENCERO LENTEJUELA;2-50VPV;2026-03-03T17:15:11.723Z;2026-03-16T04:08:18.916Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;841340;SHANGHAI TAIMU SILK CO.,LTD;SHANGHAI TAIMU SILK CO.,LTD
422804;3101fedc-70ab-46c7-bd4a-449e136b3667;74246;lauramsanc;urn:product-supplier:96a7d78c-5d80-4bf2-a6e6-5ac2aa23b1ba;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;33ce1e2d-c039-43ea-9da2-ef89cfa47333;2026-03-03T17:04:53.411Z;alfredofyr;VERDADERO;D.W. THE REFINED WIDE LEG;1-47FFX;2026-03-03T17:15:11.723Z;2026-03-16T04:08:18.916Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;995916;PLUS IC DIS TICARET VE SANAYI ANONIM SIR;PLUS IC DIS TICARET VE SANAYI ANONIM SIRKETI
422833;cb4612fd-306a-4abf-ac21-6d45ef1fc8bc;74287;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;9625d60d-0fa0-4cfd-aec9-0d0af7fad5e6;2026-03-03T18:23:31.693Z;noeliacb;VERDADERO;BOMBER LINO;4-47WNS;2026-03-03T18:24:26.275Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422839;36f6aef8-6555-4e42-b2ed-ce0dc9b688d6;68436;indaleciosb;urn:product-supplier:cf33f2ff-f079-41c2-ba63-caa1474eb252;urn:BUYERCODE:1c59ac54-9dfb-40af-a486-25365d078629;df62e271-38a9-4473-9d3f-d04341eed7b7;2026-03-03T18:11:44.230Z;indaleciosb;VERDADERO;FALDA TUBO ABALORIOS;3-51HKM;2026-03-03T18:24:26.275Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;841340;SHANGHAI TAIMU SILK CO.,LTD;SHANGHAI TAIMU SILK CO.,LTD
422853;b17afd27-e83a-4fc1-8a52-6cb10a1e7311;74284;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;779cbb91-9529-4a4d-8246-dc72d5609109;2026-03-03T18:07:33.018Z;noeliacb;VERDADERO;BLAZER CUELLO MAO BOTON METALICO;5-50NZB;2026-03-03T18:24:26.275Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422879;0fa7ae4e-34bb-4fcf-9671-ac2673cf979e;74276;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;ad3adfca-1601-4b01-b95c-669247ca930e;2026-03-03T17:50:55.123Z;tamarabo;VERDADERO;ZW_VESTIDO MIDI MG/SISA;2-50THD;2026-03-03T18:24:26.275Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422890;af77ca2e-1f35-47bf-86d3-fc8723fb85cf;74271;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;39930087-2e7e-4339-a750-a012998335c5;2026-03-03T17:40:59.025Z;tamarabo;VERDADERO;ZW_THE DAILY DRESSNIC;2-50PQX;2026-03-03T18:24:26.275Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422893;12007aa7-370e-4549-b716-04694b6cc44f;74270;alfredofyr;urn:product-supplier:30446279-4a01-4053-af11-1a9274c03e48;urn:BUYERCODE:39561802-357a-445b-b686-c9eb86f2419f;028a1cb7-10a6-4172-bd5b-84ddca7515c0;2026-03-03T17:39:50.390Z;alfredofyr;VERDADERO;D.W. THE HIGH RISE TAPERED PANT;1-45VGN;2026-03-03T18:24:26.275Z;2026-03-16T04:08:18.916Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;877703;MK SONS PVT LTD;M.K SONS PVT LTD
422912;01fcccfe-0fb8-4bba-9f4e-06e2b35cb16e;74261;alfredofyr;urn:product-supplier:ed8cb591-73b6-430e-a7c1-15db2f138610;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;be6cf1b4-5f55-49b5-9b72-9c2cda3e7371;2026-03-03T17:28:30.448Z;alfredofyr;VERDADERO;D.W. THE TAILORED WIDE LEG IN RINSE BLACK;1-31JBK;2026-03-03T18:24:26.275Z;2026-03-16T04:08:18.916Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;754349;SIP CONFECTION;SIP CONFECTION
422922;684cbcbb-77af-42d6-a8a7-1b8fed98b209;74258;carlotaaa;urn:product-supplier:8c297ed4-6b52-4d7d-a57e-01a533203045;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;9dbf26b2-948a-4025-9b9a-4fc9625b68c2;2026-03-03T17:20:59.762Z;carlotaaa;VERDADERO;CHAQUETA ASIMÉTRICA;5-49SSJ;2026-03-03T18:24:26.275Z;2026-03-16T04:08:18.916Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;741380;FSM;FSM-IND. CONFECCOES,S.A.
422932;00fdf272-317f-4d6d-b618-6c1da73b4bd4;74291;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;54f99c97-eac0-4dbf-8f4e-5a2e288a3370;2026-03-03T19:50:10.669Z;noeliacb;VERDADERO;BLAZER ALAMARES LINO;5-50HWF;2026-03-03T20:15:15.139Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
422942;bb66641f-64c3-4eec-be34-79197bad0205;74289;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;55df5f97-71e1-490f-9643-8ab2aa609a13;2026-03-03T18:51:29.218Z;noeliacb;VERDADERO;BLAZER PEPLUM ALAMARES;5-50XTB;2026-03-03T20:15:15.139Z;2026-03-16T04:08:13.271Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
423026;8153cd37-6212-4bfc-ba29-377ed12150eb;74298;lauramsanc;urn:product-supplier:ed8cb591-73b6-430e-a7c1-15db2f138610;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;e8960e95-8f3e-4e3e-bc8a-4631250157b8;2026-03-04T08:21:57.239Z;alfredofyr;VERDADERO;D.W. THE ZW BOOTCUT FIT;1-48NHT;2026-03-04T08:30:37.263Z;2026-03-16T04:08:12.899Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;754349;SIP CONFECTION;SIP CONFECTION
423210;eb7e4f0d-ff02-400b-8acf-aad1373c6661;74360;sarasram;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;8d23115e-26aa-40ec-814f-951732030e07;2026-03-04T09:44:04.106Z;sarasram;VERDADERO;CAMISA RAYAS DETALLE ALAMARES;4-50MNW;2026-03-04T09:45:15.083Z;2026-03-16T04:08:07.192Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
423238;b7f64765-8cf3-43c9-a338-87b6ecb82e30;74385;jacobofba;urn:product-supplier:edf02f77-020b-4cdc-a694-92e26136eedf;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;b0aeb76f-55ca-4c45-8ea6-97f9a9a15c71;2026-03-04T10:13:19.143Z;caglarg;VERDADERO;TRAJE_104 PANTALÓN TIRO ALTO MASCULINO;1-47LYD;2026-03-04T10:15:17.576Z;2026-03-16T04:08:06.993Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;745378;AYDIN TEXTILE.ITH.HR.SAN.TC.LTD.STI;AYDIN TEKSTIL ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI 
423288;6fc68b8e-0d4c-4e17-a340-15982951598e;68463;marylhv;urn:product-supplier:3eaa6567-5c43-4b3e-bcc7-a1240ef53807;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;bf96828c-1401-4dd1-9b49-ae294c077473;2026-03-04T09:55:27.431Z;marylhv;VERDADERO;ZW. VESTIDO LARGO ALAMARES;2-50RRN;2026-03-04T10:15:17.576Z;2026-03-16T04:08:07.192Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;742633;PARAMOUNT PRODUCTS PVT. LTD;PARAMOUNT PRODUCTS PVT. LTD
423332;5821cbf0-1221-47a9-af37-903d166a7edd;74396;jacobofba;urn:product-supplier:edf02f77-020b-4cdc-a694-92e26136eedf;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;94abeb2e-b83e-4d8e-b5ae-a37087f49e0e;2026-03-04T10:24:07.149Z;caglarg;VERDADERO;PANTALÓN MAXI PLIEGUES CINTURILLA;1-44BCN;2026-03-04T10:31:49.873Z;2026-03-16T04:08:06.993Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;745378;AYDIN TEXTILE.ITH.HR.SAN.TC.LTD.STI;AYDIN TEKSTIL ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI 
423426;518b00ea-3c61-48a3-8818-930559a8e4df;74420;martarep;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;b5a8e9f3-ca90-4f47-af62-887295ae1139;2026-03-04T10:51:54.230Z;martarep;VERDADERO;FALDA TÉCNICA RECTA;3-50FJH;2026-03-04T11:00:28.711Z;2026-03-16T04:08:07.322Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
423453;716aabe8-f0dc-4a1f-a025-65b955094c45;74437;raquelpm;urn:product-supplier:7f41552a-b003-4464-b7ad-9e1b09b17a14;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;2616326b-f208-4a8b-a2a3-daa70958dd70;2026-03-04T11:11:27.150Z;raquelpm;VERDADERO;ZW - PANTALON CAPRI NERVIO DELANTERO;1-48ZJG;2026-03-04T11:15:15.961Z;2026-03-16T04:08:00.538Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727149;ZINTURA;ZINTURA, S.A.
424103;4aea1879-998d-4873-93de-e031aca0cdd3;74554;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;4bb231a1-e14f-4cd4-a17d-4b4bee3dfecf;2026-03-04T14:29:34.400Z;ricardojad;VERDADERO;ZW - BALLOON SLEEVE POPELIN SHIRT;4-48JYT;2026-03-04T14:33:11.269Z;2026-03-16T04:07:49.473Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
424394;5a9aa741-7544-4fbb-b6c6-2a43063733e0;74613;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;4d47295b-9741-4f23-939e-3dd797cd41f2;2026-03-04T15:38:18.935Z;carlotaaa;VERDADERO;TRAJE_104-CHAQUETA C/ SUBIDO;5-48JXC;2026-03-04T15:45:16.895Z;2026-03-16T04:07:43.805Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424398;5add9839-b3ba-4264-9ca4-f7baa36ce3d8;74612;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;6f469b5e-2bf1-41ae-a102-254cf2ead03c;2026-03-04T15:37:26.055Z;tamarabo;VERDADERO;ZW_VESTIDO POP ESC PICO ENTALLADO CINTURA ;2-50ZDD;2026-03-04T15:45:16.895Z;2026-03-16T04:07:43.805Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424462;50462612-3ca8-41c7-a0d2-8eac2655d553;74727;martarep;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;29b2e8dd-6bd1-49af-b986-94b3d9c6c898;2026-03-04T15:52:49.009Z;martarep;VERDADERO;SET_203 FALDA MINI DEFLECADA;3-51VPZ;2026-03-04T16:00:43.654Z;2026-03-16T04:07:43.805Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424502;db703c82-520c-4450-b275-7a1aecd4c072;;martarep;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;29b2e8dd-6bd1-49af-b986-94b3d9c6c898;2026-03-04T16:13:21.681Z;martarep;VERDADERO;SET_203 FALDA MINI DEFLECADA;3-51VPZ;2026-03-04T16:15:33.156Z;2026-03-04T16:37:25.959Z;DRAFT;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424509;8656ba90-2a4e-4910-98cb-c6dfcc3f7b6a;74650;martarep;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;54ea7d4f-2526-455e-8e98-b028c8ff8a89;2026-03-04T16:10:38.669Z;martarep;VERDADERO;"""THE SPECIAL SHIFFLY SKIRT""";3-50QNS;2026-03-04T16:15:33.156Z;2026-03-16T04:07:43.641Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424527;69711fee-66e2-4095-9597-cb8809d0ac7f;74648;sarajv;urn:product-supplier:bac70ebc-6dba-492f-b275-2bd343c1b92d;urn:BUYERCODE:921f26f0-c71e-4b55-b59d-085b0b5bb9ba;4478f831-9178-4e31-bde8-e2b05cb4d3d6;2026-03-04T16:05:12.855Z;sarajv;VERDADERO;VESTIDO POPELIN PLIEGUES CINTURA CEÑIDA;2-48JKK;2026-03-04T16:15:33.156Z;2026-03-16T04:07:43.641Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;752393;KIMO TEKSTIL KONFEKSIYON SAN VE TIC AS;KIMO TEKSTIL KONFEKSIYON SAN VE TIC AS
424734;047b2615-ff81-4210-8d1c-deb6a7302870;74689;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;432423c5-85c6-48aa-9471-518c25fa022d;2026-03-04T17:00:01.406Z;tamarabo;VERDADERO;'-ZW_THE HEAVY SATIN OFF SHOULDERS EVENT DRESS;2-50HYP;2026-03-04T17:16:06.285Z;2026-03-16T04:07:37.811Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424740;dee35bbf-a277-40d9-a387-ecd0bbd7b9d8;74687;lauramsanc;urn:product-supplier:ce8ad250-da49-46d3-8c2e-94bb8fd9f399;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;1884b597-e57b-471f-b252-913eabca2ede;2026-03-04T16:58:14.415Z;lauramsanc;VERDADERO;THE ZW MID TAPPERED;1-47MRN;2026-03-04T17:16:06.285Z;2026-03-16T04:07:37.811Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;758350;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC LT STI
424751;01101939-48a4-4788-89c2-bb3500bea8fd;74735;tamarabo;urn:product-supplier:7f41552a-b003-4464-b7ad-9e1b09b17a14;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;0a2f2994-65c8-4786-bc4f-a3564d82ad46;2026-03-04T18:14:15.229Z;tamarabo;VERDADERO;ZW_THE PINK/BEIGE POPLIN MIDI DRESS;2-48HBW;2026-03-04T18:15:15.754Z;2026-03-16T04:07:37.457Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727149;ZINTURA;ZINTURA, S.A.
424814;86c24b3b-6e71-45d7-87c1-baeb850874d7;74734;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;af827d81-a40f-4b36-ada0-d4afa8072b76;2026-03-04T17:22:22.487Z;tamarabo;VERDADERO;ZW_VESTIDO LINO/TENCEL ENTALLADO CINTURA ;2-50NDB;2026-03-04T18:15:15.754Z;2026-03-16T04:07:37.811Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
424847;af1a9eae-783f-45a7-b949-d8c29be43404;74737;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;e28a2f9a-c8cf-45b2-bc1c-29facdd4dc0d;2026-03-04T18:50:10.409Z;noeliacb;VERDADERO;CHAQUETA ENTALLADA CUADROS;5-50MKJ;2026-03-04T19:00:30.684Z;2026-03-16T04:07:37.457Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
425046;364d3210-49ff-46c3-a637-76de6fae13eb;68815;laragh;urn:product-supplier:fa56b90a-caca-4d52-8a21-5692d11a5550;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;db54af92-ba79-47fc-9bbd-8aed90b16c63;2026-03-05T08:56:15.491Z;blancapt;VERDADERO;BOMBER FRUNCIDA VOLUMEN;6-50JHJ;2026-03-05T09:09:55.009Z;2026-03-16T04:07:31.821Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;745086;SONU EXIM PVT LTD;SONU EXIM PVT LTD
425064;f4683912-a448-48b2-b562-540cae6b546e;68808;indaleciosb;urn:product-supplier:cf33f2ff-f079-41c2-ba63-caa1474eb252;urn:BUYERCODE:1c59ac54-9dfb-40af-a486-25365d078629;8aa685cf-735f-4a40-aed3-2d57447931c3;2026-03-05T08:49:53.855Z;indaleciosb;VERDADERO;BLUSA LENTEJUELAS;4-50GFQ;2026-03-05T09:09:55.009Z;2026-03-16T04:07:31.821Z;DRAFT;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;841340;SHANGHAI TAIMU SILK CO.,LTD;SHANGHAI TAIMU SILK CO.,LTD
425545;d167714c-00bf-44bd-b2c8-3e7481e80ec4;68959;veritysn;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;fd6ec685-5403-4e16-8443-8e1eefc99ddd;2026-03-05T10:55:24.938Z;veritysn;VERDADERO;COLAB MB CAMISA CORAL SEDA;4-50WRV;2026-03-05T13:18:11.252Z;2026-03-16T04:07:25.149Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
425637;1c9a0053-8277-4af5-97db-f66b2430110f;74842;isabeljnbl;urn:product-supplier:7f41552a-b003-4464-b7ad-9e1b09b17a14;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;93a04adc-8d81-4305-8751-b9383ace99ea;2026-03-05T10:29:30.861Z;isabeljnbl;VERDADERO;CAMISA PECHERA DETALLE CORBATA;4-49JSY;2026-03-05T13:18:17.449Z;2026-03-16T04:07:25.779Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727149;ZINTURA;ZINTURA, S.A.
425683;727fbd3c-0081-4e1d-82ce-a3a9a4e031f2;68944;veritysn;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;017130d8-1a0f-4d2f-971f-233aae8324bb;2026-03-05T10:17:42.223Z;veritysn;VERDADERO;COLAB MB KIMONO JAQUARD;7-51TJT;2026-03-05T13:18:23.417Z;2026-03-16T04:07:31.907Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
425730;321b4246-d477-4477-a1eb-af8bd2a3aac6;68923;veritysn;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;966366a2-aed4-455a-86c0-fb4a7cc27bca;2026-03-05T10:02:41.396Z;veritysn;VERDADERO;COLAB MB PANTALON JACQUARD CON PLUMAS;1-51JBL;2026-03-05T13:18:23.417Z;2026-03-16T04:07:31.907Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
425772;97c9d009-ffbb-4e15-b16e-261ab3c5dcdb;68892;veritysn;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;9587f0b3-9c3c-48a9-977f-eb2fadb844e8;2026-03-05T09:49:17.053Z;veritysn;VERDADERO;COLAB MB CAMISA CRUZADA JAQUARD;4-51BPS;2026-03-05T13:18:29.448Z;2026-03-16T04:07:31.519Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
425820;76877ea6-8935-448e-bc77-c772d88a79d4;74984;sarasram;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;37a30637-03fb-42ca-b36a-9039f40c3851;2026-03-05T13:37:28.968Z;sarasram;VERDADERO;CAMISA POPELÍN MANGA ABULLONADA;4-50SND;2026-03-05T13:45:28.842Z;2026-03-16T04:07:19.085Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
426027;164689c8-5d84-4217-99a7-4d3f8191d5d9;75036;ricardojad;urn:product-supplier:818a0617-f416-49ad-9b2e-1251f57f3418;urn:BUYERCODE:921f26f0-c71e-4b55-b59d-085b0b5bb9ba;34ea0c88-7c17-4284-bb28-4bcda066540e;2026-03-05T15:12:59.856Z;ricardojad;VERDADERO;ZW -  MANDARIN LIGHT SHEER BLOUSE;4-51JYK;2026-03-05T15:15:20.201Z;2026-03-16T04:07:13.413Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;757755;MASS KONFEKSIYON TEKSTIL SAN. VE TIC. A.;MASS KONFEKSIYON TEKSTIL SAN. VE TIC. A.S.
426032;05fcdaf3-9a31-432f-b1a9-ccad90a34575;75033;alfredofyr;urn:product-supplier:05d768e8-a915-441a-8d5e-93fc31e0642c;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;893ce8b8-cd18-4285-bd7b-dc6d72040665;2026-03-05T15:10:05.705Z;alfredofyr;VERDADERO;D.W THE HIGH RISE TAPERED;1-51XSF;2026-03-05T15:15:20.201Z;2026-03-16T04:07:13.413Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;827974;STILLTEX TEKSTIL DIS TICARET LIMITED STI;STILLTEX TEKSTIL DIS TICARET LIMITED SIRKETI
426054;0f911014-efe9-4739-8f2c-50d80fc622fe;75025;ricardojad;urn:product-supplier:818a0617-f416-49ad-9b2e-1251f57f3418;urn:BUYERCODE:921f26f0-c71e-4b55-b59d-085b0b5bb9ba;68b25d4d-a6cd-40d4-941e-e1747e9a33cb;2026-03-05T15:02:26.857Z;ricardojad;VERDADERO;ZW - STRIPES SHIRT CONTRAST COLLAR ;4-51PYC;2026-03-05T15:15:20.201Z;2026-03-16T04:07:13.413Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;757755;MASS KONFEKSIYON TEKSTIL SAN. VE TIC. A.;MASS KONFEKSIYON TEKSTIL SAN. VE TIC. A.S.
